data,stayingpower,texture,smell,price,colour,shipping,packing,text_clean,signature
"Delivered according to standards, carefully packaged, the lipstick has the right color but is a bit dry on the lips,",,negative,,,positive,positive,,"delivered according to standards, carefully packaged, the lipstick has the right color but is a bit dry on the lips,",stayingpower:na|texture:negative|smell:na|price:na|colour:positive|shipping:positive|packing:na
"The color is beautiful and very matte, and it's cheap, so buy it. Watch my video to know its color clearly. The color I bought is 403. It's so pretty.",positive,,,positive,positive,,,"the color is beautiful and very matte, and it's cheap, so buy it. watch my video to know its color clearly. the color i bought is 403. it's so pretty.",stayingpower:positive|texture:na|smell:na|price:positive|colour:positive|shipping:na|packing:na
"The seller is thoughtful, enthusiastic, carefully packaged. The product has not been used yet so I don't know the quality. After using it, if it feels good, I will buy again.",,,,,,positive,positive,"the seller is thoughtful, enthusiastic, carefully packaged. the product has not been used yet so i don't know the quality. after using it, if it feels good, i will buy again.",stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:positive|packing:positive
"The design is quite cute, just tried it and found it to be ok. The color is beautiful on the lips and the smell is also fragrant",,,positive,,positive,,,"the design is quite cute, just tried it and found it to be ok. the color is beautiful on the lips and the smell is also fragrant",stayingpower:na|texture:na|smell:positive|price:na|colour:positive|shipping:na|packing:na
"So great, good product, good packaging, reasonable price, well packaged. Next time I will order again ??????",,,,positive,,,positive,"so great, good product, good packaging, reasonable price, well packaged. next time i will order again ??????",stayingpower:na|texture:na|smell:na|price:positive|colour:na|shipping:na|packing:positive
"Sonnn is beautiful but it took a while to arrive, carefully packaged",,,,,,negative,positive,"sonnn is beautiful but it took a while to arrive, carefully packaged",stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:negative|packing:positive
The color is so prettyaaaaaaaaaaaaaaaaaa???????????? ??????????,,,,,positive,,,the color is so prettyaaaaaaaaaaaaaaaaaa???????????? ??????????,stayingpower:na|texture:na|smell:na|price:na|colour:positive|shipping:na|packing:na
The product is quite ok although the images are for illustration purposes only so the wait is a bit long,,,,,,negative,,the product is quite ok although the images are for illustration purposes only so the wait is a bit long,stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:negative|packing:na
"Cheap price, not much to say, nice case, shipping takes a bit long??nsxbxbxbxbdbdbbxjxbxbxbdbdbfbcbcbcbfbcn",,,,positive,,negative,,"cheap price, not much to say, nice case, shipping takes a bit long??nsxbxbxbxbdbdbbxjxbxbxbdbdbfbcbcbcbfbcn",stayingpower:na|texture:na|smell:na|price:positive|colour:na|shipping:negative|packing:na
"Uses: Beautify lips
Structure: Lipstick shell and lipstick
Color fastness: Good
I bought it twice and it's still ok, the packaging is nice, the lipstick is smooth and matte, the color is also beautiful. I will buy a few more times",positive,positive,,,positive,,,"uses: beautify lips structure: lipstick shell and lipstick color fastness: good i bought it twice and it's still ok, the packaging is nice, the lipstick is smooth and matte, the color is also beautiful. i will buy a few more times",stayingpower:positive|texture:positive|smell:na|price:na|colour:positive|shipping:na|packing:na
"The product is ok, great, good quality, beautiful, matte lipstick that meets all needs",positive,,,,,,,"the product is ok, great, good quality, beautiful, matte lipstick that meets all needs",stayingpower:positive|texture:na|smell:na|price:na|colour:na|shipping:na|packing:na
"Fast shipping, carefully packaged to avoid scratches????????????ggjkkjhggfrrdcvbbnkoopppjhfdeqqedccvhj",,,,,,positive,positive,"fast shipping, carefully packaged to avoid scratches????????????ggjkkjhggfrrdcvbbnkoopppjhfdeqqedccvhj",stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:positive|packing:positive
"The lipstick is fragrant and beautiful, the quality is smooth, the 2 sticks are a bit small, the lipstick is top notch but not sticky.",negative,positive,positive,,,,,"the lipstick is fragrant and beautiful, the quality is smooth, the 2 sticks are a bit small, the lipstick is top notch but not sticky.",stayingpower:negative|texture:positive|smell:positive|price:na|colour:na|shipping:na|packing:na
"Oh my god, to be honest, the quality of the lipstick is not good at all, it smells good but it's gone in just one swipe",,negative,positive,,,,,"oh my god, to be honest, the quality of the lipstick is not good at all, it smells good but it's gone in just one swipe",stayingpower:na|texture:negative|smell:positive|price:na|colour:na|shipping:na|packing:na
"Delivery takes a long time, messages don't respond, in short, it's very frustrating and dissatisfying...",,,,,,negative,,"delivery takes a long time, messages don't respond, in short, it's very frustrating and dissatisfying...",stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:negative|packing:na
"Fast delivery, careful packaging, correct delivery
Shipper is friendly, I didn't buy it for you but I'm very satisfied with the shop",,,,,positive,positive,positive,"fast delivery, careful packaging, correct delivery shipper is friendly, i didn't buy it for you but i'm very satisfied with the shop",stayingpower:na|texture:na|smell:na|price:na|colour:positive|shipping:positive|packing:positive
"The color is quite standard. When applied, the shine will be slightly shiny and will disappear for a while. Beautiful design",,,,,positive,,,"the color is quite standard. when applied, the shine will be slightly shiny and will disappear for a while. beautiful design",stayingpower:na|texture:na|smell:na|price:na|colour:positive|shipping:na|packing:na
"Carefully packaged, good product, used without irritation, suitable for the price",,,,positive,,,positive,"carefully packaged, good product, used without irritation, suitable for the price",stayingpower:na|texture:na|smell:na|price:positive|colour:na|shipping:na|packing:positive
"Nice color, but maybe it doesn't suit me very well, will try another color.
Image to receive coins",,,,,positive,,,"nice color, but maybe it doesn't suit me very well, will try another color. image to receive coins",stayingpower:na|texture:na|smell:na|price:na|colour:positive|shipping:na|packing:na
This color makes my lips a little pink but it's still very pretty,,,,,positive,,,this color makes my lips a little pink but it's still very pretty,stayingpower:na|texture:na|smell:na|price:na|colour:positive|shipping:na|packing:na
"Uses: lipstick makes women more confident
Texture: nice and smooth without drying lips
Color fastness: top of the top
The lipstick is very beautiful, I should buy it. Color 25 has been used by many people, so I know it's fast delivery. The lipstick smells like Italian candy. The lipstick is smooth and in my opinion, it's not very sticky.",neutral,positive,positive,,positive,positive,,"uses: lipstick makes women more confident texture: nice and smooth without drying lips color fastness: top of the top the lipstick is very beautiful, i should buy it. color 25 has been used by many people, so i know it's fast delivery. the lipstick smells like italian candy. the lipstick is smooth and in my opinion, it's not very sticky.",stayingpower:neutral|texture:positive|smell:positive|price:na|colour:positive|shipping:positive|packing:na
"Surely the quality of the product is excellent, the packaging is sure to have a coin-receiving image",,,,,,,positive,"surely the quality of the product is excellent, the packaging is sure to have a coin-receiving image",stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:na|packing:positive
"The color of the lipstick is a bit darker than I imagined, the typical bbia matte lipstick and the unique smell even though I don't like it very much.
The price is worth the money",positive,neutral,negative,positive,negative,,,"the color of the lipstick is a bit darker than i imagined, the typical bbia matte lipstick and the unique smell even though i don't like it very much. the price is worth the money",stayingpower:positive|texture:neutral|smell:negative|price:positive|colour:negative|shipping:na|packing:na
"The lipstick is so pretty :3
Packaged securely
Shipper is friendly
I don't like the smell of this lipstick very much, but it's so beautiful when applied 
It's ok to be so cheap
Will buy more to support the shop 
I'm lazy to take pictures so I took another photo to receive coins :v
Thanks",,,negative,positive,,positive,positive,"the lipstick is so pretty :3 packaged securely shipper is friendly i don't like the smell of this lipstick very much, but it's so beautiful when applied it's ok to be so cheap will buy more to support the shop i'm lazy to take pictures so i took another photo to receive coins :v thanks",stayingpower:na|texture:na|smell:negative|price:positive|colour:na|shipping:positive|packing:positive
"Standard color, smooth lipstick, soft lips, will buy this product again.",,positive,,,positive,,,"standard color, smooth lipstick, soft lips, will buy this product again.",stayingpower:na|texture:positive|smell:na|price:na|colour:positive|shipping:na|packing:na
